fish_names,fish_prices in EUR,pictures,special
"Guppy Männchen blau dark, Poecilia reticulata",1.79,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/84609/middle/Poecilia-reticulata-Dark-Blue-1-25.jpg,
"Guppy Männchen blau Mosaiktail, Poecilia reticulata",1.79,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/84610/middle/Guppy-Blau-Mosaiktail.jpg,
"Guppy Männchen blau variegated, Poecilia reticulata",3.59,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/84611/middle/Guppy-Blau-variegated.jpg,
"Guppy Männchen blond-rot, Poecilia reticulata",3.59,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/20939/middle/20939-Guppy-Maennchen-blond-rot-Poecilia-reticulata.jpg,
"Guppy Männchen Chili Red Tuxedo, Poecilia reticulata",3.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/85406/middle/Poecilia-reticulata-Chilli-Red-Tuxedo-4.jpg,
"Guppy Männchen Cobra blau, Poecilia reticulata",3.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/20936/middle/Poecilia-reticulata-Blue-Cobra-1.jpg,
"Guppy Männchen Coral Tail, Poecilia reticulata",4.49,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/85417/middle/Poecilia-reticulata-Coral-tail-14.jpg,
"Guppy Männchen Dragon Head, Poecilia reticulata",3.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/20934/middle/20934-Guppy-Maennchen-Dragon-Head-Poecilia-reticulata.jpg,
"Guppy Männchen full red, Poecilia reticulata",3.59,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/84612/middle/Guppy-Full-Red2.jpg,
"Guppy Männchen Gabelschwanz, Poecilia reticulata",3.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/84355/middle/Guppy-Maennchen-Gabelschwanz-Poecilia-reticulata.jpg,
"Guppy Männchen German Yellow, Poecilia reticulata",1.79,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/10783/middle/10783-Poecilia-reticulata-German-Yellow-6.jpg,
"Guppy Männchen gold, Poecilia reticulata",1.79,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/84357/middle/Guppy-Maennchen-gold-Poecilia-reticulata.jpg,
"Guppy Männchen Golden Kumara Sunray, Poecilia reticulata",3.59,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/85405/middle/Poecilia-reticulata-Golden-Kumara-Sunray-5.jpg,
"Guppy Männchen Moskau blau filigran, Poecilia reticulata",5.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/86602/middle/Guppy-Maennchen-Moskau-blau-filigran-Poecilia-retic.jpg,
"Guppy Männchen Moskau grün filigran, Poecilia reticulata",1.79,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/86603/middle/Guppy-Maennchen-Moskau-gruen-filigran-Poecilia-reti.jpg,
"Guppy Männchen Moskau grün, Poecilia reticulata",5.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/85411/middle/Poecilia-reticulata-Moskau-Gruen-4.jpg,
"Guppy Männchen moskauschwarz, Poecilia reticulata",6.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/102933/middle/Poecilia-reticulata-Guppy-moskauschwarz.jpg,
"Guppy Männchen neonblau-rot, Poecilia reticulata",1.79,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/84358/middle/Guppy-Maennchen-neonblau-rot-Poecilia-reticulata.jpg,
"Guppy Männchen neongelb, Poecilia reticulata",3.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/85051/middle/Guppy-Maennchen-neongelb-Poecilia-reticulata.jpg,
"Guppy Männchen neonpastell, Poecilia reticulata",1.79,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/83275/middle/83275-Guppy-Maennchen-neonpastell-Poecilia-reticulata.jpg,
"Guppy Männchen neonrot, Poecilia reticulata",1.79,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/85050/middle/Guppy-Maennchen-neonrot-Poecilia-reticulata.jpg,
"Guppy Männchen Pink Metallic, Poecilia reticulata",3.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/84616/middle/Guppy-Pink-Metallic-2-jpg.jpg,
"Guppy Männchen Pink Tuxedo, Poecilia reticulata",3.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/85416/middle/Poecilia-reticulata-Pink-Tuxedo.jpg,
"Guppy Männchen Powder Blue, Poecilia reticulata",4.49,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/85409/middle/Poecilia-reticulata-Powder-Blue.jpg,
"Guppy Männchen Red Sapphire, Poecilia reticulata",3.59,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/85413/middle/Poecilia-reticulata-Red-Sapphire.jpg,
"Guppy Männchen Rot Tuxedo, Poecilia reticulata",1.79,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/84615/middle/Guppy-Rot-Tuxedo-S.jpg,
"Guppy Männchen Rot, Poecilia reticulata",3.59,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/84614/middle/Guppy-Rot.jpg,
"Guppy Männchen rubinrot, Poecilia reticulata",1.79,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/83276/middle/83276-Guppy-Maennchen-rubinrot-Poecilia-reticulata.jpg,
"Guppy Männchen schwarz, Poecilia reticulata",3.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/20933/middle/20933-Guppy-Maennchen-schwarz-Poecilia-reticulata.jpg,
"Guppy Männchen Spotted Red Tail, Poecilia reticulata",3.59,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/85418/middle/Poecilia-reticulata-Spotted-Red-Tail-2.jpg,
"Guppy Männchen Sunset, Poecilia reticulata",3.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/85402/middle/20935-Guppy-Maennchen-Flame-Poecilia-reticulata.jpg,
"Halbmondgambusia, Gambusia hurtadoi",7.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/100197/middle/Halbmondgambusia-Gambusia-hurtadoi-1.jpg,
"Halbschnabelhecht, Dermogenys pusillus",5.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/80136/middle/80136-Halbschnabelhecht--Dermogenys-pusillus.jpg,
"Halfmoon Kampffisch apricot, Männchen, Betta splendens",5.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/83842/middle/Betta--splendens--kampffisch--mirabell.jpg,
"Halfmoon Kampffisch blau, Männchen, Betta splendens",9.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/15289/middle/15289-Halfmoon-Kampffisch-blau--Maennchen--Betta-splende.jpg,
"Halfmoon Kampffisch blau, Weibchen, Betta splendens",9.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/20881/middle/20881-Halfmoon-Kampffisch-blau--Weibchen--Betta-splenden.jpg,
"Halfmoon Kampffisch blau-rot, Männchen, Betta splendens",9.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/20916/middle/20916-Halfmoon-Kampffisch-blau-rot--Maennchen--Betta-spl.jpg,
"Halfmoon Kampffisch mirabell, Männchen, Betta splendens",8.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/20917/middle/20917-Halfmoon-Kampffisch-mirabell--Maennchen--Betta-spl.jpg,
"Halfmoon Kampffisch Multi Color NZ, Männchen, Betta splendens",13.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/84262/middle/Betta-splendens-Half-Moon-Multicolor-2-18.jpg,
"Halfmoon Kampffisch rot, Männchen, Betta splendens",19.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/81955/middle/81955-Halfmoon-Kampffisch-rot-Maennchen-Betta-splendens.jpg,
"Halfmoon Kampffisch rot, Weibchen, Betta splendens",9.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/84502/middle/Betta-splendens-halfmoon-weibchen-rot.jpg,
"Halfmoon Kampffisch türkis, Männchen, Betta splendens",8.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/20918/middle/20918-Halfmoon-Kampffisch-tuerkis--Maennchen--Betta-sple.jpg,
"Halfmoon Kampffisch weiß, Männchen, Betta splendens",11.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/80099/middle/80099-Halfmoon-Kampffisch-weiss--Maennchen--Betta-splend.jpg,
"Halfmoon Kampffisch weiß, Weibchen, Betta splendens",10.79,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/80098/middle/80098-Halfmoon-Kampffisch-weiss--Weibchen--Betta-splende.jpg,
"Hapgood-River-Regenbogenfisch, Melanotaenia trifasciata ""Hapgood River"" 5 Tiere",29.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/100378/middle/Melanotaenia-trifasciata-Hapgood-River-38.jpg,Neuheit
Haplochromis brownae,5.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/80321/middle/80321-Haplochromis-brownae-Nachzucht-7-9-cm.jpg,
"Haplochromis nyererei ""Red Head"", DNZ",15.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/80322/middle/80322-Pundamilia-nyererei-Nachzucht-4-6-cm.jpg,
"Harnischwels, L397, Panaqolus sp.",69.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/101664/middle/L-397-Panaqolus-spec--8.jpg,Neuheit
"Heckels Buntbarsch, Acarichthys heckelii, WF 4-6 cm",29.9,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/80102/middle/Heckels-Buntbarsch-Acarichthys-heckelii-1.jpg,
"Heterosoma-Süßwassernadel, Doryichthys heterosoma (Long Mouth Pipefish)",24.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/100103/middle/Heterosoma-Suesswassernadel-Doryichthys-heterosoma-1.jpg,
"Hirschgeweih Antennenwels, Ancistrus triradiatus, LDA 72",8.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/86648/middle/LDA-72-Ancistrus-triradiatus-1.jpg,Neuheit
"Hitam Grundel, Mugilogobius hitam",16.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/101681/middle/Hitam-Grundel-Mugilogobius-hitam-1.jpg,Neuheit
"Hochflossen Papagei-Platy, Xiphophorus variatus Papageiplaty",6.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/85645/middle/Hochflossen-Papagei-Platy-Xiphophorus-variatus-Papa.jpg,
"Hochflossen-Platy Mix, Xiphophorus maculatus",4.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/20896/middle/Hochflossen-Platy-Mix-Xiphophorus-maculatus.jpg,
"Hochflossen-Schwertträger Neon, Xiphophorus helleri",6.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/102949/middle/Xiphophorus-helleri-Wagtail-Neon-Hochflosse-6.jpg,Neuheit
"Honig-Gurami, Colisa chuna natur",5.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/80033/middle/80033-Honig-Gurami--Colisa-chuna.jpg,
"Hoppe`s Ohrgitterharnischwels, Otocinclus hoppei",3.49,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/83327/middle/83327-Hoppes-Ohrgitterharnischwels-Otocinclus-hoppei.jpg,
"Horas Schmerle, Botia morleti",5.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/84094/middle/Horas-Schmerle-Botia-morleti.jpg,
"Hujeta-Hechtsalmler, Ctenolucius hujeta",6.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/80135/middle/80135-Hujeta-Hechtsalmler--Ctenolucius-hujeta.jpg,
"Hummel Platy, Xiphophorus maculatus",5.49,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/84361/middle/Hummel-Platy-Xiphophorus-maculatus.jpg,
"Indische Hochflossenbarbe, Oreichthys crenuchoides",3.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/80257/middle/80257-Indische-Hochflossenbarbe-Oreichthys-crenuchoides.jpg,
"Indischer Buntbarsch, Etroplus maculatus",7.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/80034/middle/80034-Indischer-Buntbarsch--Etroplus-maculatus.jpg,
"Indischer Fadenalgenfresser, Garra gotyla",6.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/80037/middle/80037-Indischer-Fadenalgenfresser--Garra-gotyla.jpg,
"Indischer Glaswels, Kryptopterus bicirrhis",9.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/80076/middle/80076-Indischer-Glaswels--Kryptopterus-bicirrhis.jpg,
"Indischer Zwergstachelaal, Macrognathus pancalus",19.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/20894/middle/20894-Indischer-Zwergstachelaal--Macrognathus-pancalus.jpg,
"Inka Zwergbuntbarsch, Apistogramma baenschi inka",24.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/80121/middle/Inka-Zwergbuntbarsch-Apistogramma-baenschi-inka.jpg,
"Inle-Zwergschmerle, Yunnanilus brevis",9.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/101373/middle/Inle-Zwergschmerle-Yunnanilus-brevis-1.jpg,
"Inselbärbling, Danio kerri",1.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/20952/middle/20952-Inselbaerbling--Danio-kerri.jpg,
"Iriri-Harnischwels, Hypancistrus spec. L236, 4-5 cm",129.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/101665/middle/Hypancistrus-spec--l236-4.jpg,Neuheit
"Ivantsoff's Blauauge, Pseudomugil ivantsoffi",0.0,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/83892/middle/Ivantsoffs-Blauauge-Pseudomugil-ivantsoffi.jpg,
"Jaguardornwels, Liosomadoras oncinus",129.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/83238/middle/83238-Jaguardornwels-Liosomadoras-oncinus.jpg,
"Jamaikakärpfling, Limia melanogaster",7.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/84136/middle/Limia-melanogaster.jpg,
"Japanischer Drachenfisch, Zacco platypus (Kaltwasser & Warmwasser), 7-10 cm",15.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/81051/middle/81051-Japanischer-Drachenfisch-Zacco-platypus-Kaltwasser.jpg,
"Joka-Tilapie, Tilapia joka",11.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/80206/middle/80206-Joka-Tilapie--Tilapia-joka.jpg,
"Jonstons Leuchtaugenfisch, Aplocheilichthys johnstoni",3.49,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/85076/middle/Aplocheilichthys-johnstoni-johnstons-leuchtauge.jpg,
"Jumbo-Schwertträger im Farbmix, Xiphophorus helleri 5-6 cm",5.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/85102/middle/Xiphophorus-helleri-Schwerttraeger-Jumbo-2.jpg,
"Jurua Zwergbuntbarsch, Apistogramma juruensis",7.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/84477/middle/Apistogramma-juruensis-2.jpg,
"Juwelenbuntbarsch, Hemichromis lifalili",11.69,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/80193/middle/80193-Juwelenbuntbarsch-Hemichromis-lifalili.jpg,
"Kaiser Prachtschmerle, Botia udomritthiruji",14.49,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/85008/middle/Botia-udomritthiruji-Kaiser-Prachtschmerle.jpg,
"Kajal-Zwergblaubarsch, Dario kajal",8.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/100196/middle/Kajal-Zwergblaubarsch-Dario-kajal-1.jpg,
"Kaladiri-Regenbogenfisch, Melanotaenia sp. Kaladiri, 5 Tiere",29.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/100629/middle/Kaladiri-Regenbogenfisch-Melanotaenia-sp-Kaladiri-1.jpg,
"Kamerun-Fiederbartwels, Synodontis velifer",12.45,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/85059/middle/Synodontis-velifer.jpg,
"Kanara Buntbarsch, Etroplus canarensis",14.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/102936/middle/Kanara-Buntbarsch--Etroplus-canarensis-1.jpg,
"Kap Lopez Prachtkärpfling, Aphyosemion australe",9.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/80118/middle/Kap-Lopez-Prachtkaerpfling-Aphyosemion-australe.jpg,
"Karausche, Carassius carassius, 7-10 cm (Kaltwasser)",3.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/82051/middle/82051-Carassius-carassius-Karausche-X30501.jpg,
"Karfunkelsalmler, Hemigrammus pulcher",4.49,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/84090/middle/Karfunkelsalmler-Hemigrammus-pulcher.jpeg,
"Katzenwels, Ameiurus nebulosus, 7-10 cm (Kaltwasser)",5.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/82049/middle/82049-Ameiurus-nebulosus-FSWFT1876.jpg,
"Keilfleckbuntbarsch, Uaru amphiacanthoides",19.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/100715/middle/Keilfleckbuntbarsch-Uaru-amphiacanthoides-2.jpg,
"Kiemenfleck-Diamantbarsch, Enneacanthus gloriosus (Kaltwasser)",9.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/84873/middle/Enneacanthus-gloriosus-10.jpg,
"Kigoma-Fadenmaulbrüter, Cyathopharynx furcifer KIGOMA, DNZ",22.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/86320/middle/Kigoma-Fadenmaulbrueter-Cyathopharynx-furcifer-KIGO.jpg,Neuheit
"Kirschflecksalmler, Hyphessobrycon erythrostigma",8.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/80142/middle/Kirschflecksalmler-Hyphessobrycon-erythrostigma.jpg,
"Kitty-Tetra, Hyphessobrycon heliacus",3.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/84484/middle/hyphessobrycon-heliacus-kitty-tetra.jpg,
"Kiura-Regenbogenfisch, Melanotaenia cf. goldiei ""Kiura"", 5 Tiere",29.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/100670/middle/Kiura-Regenbogenfisch-Melanotaenia-cf-goldiei-Kiura-2-Paare-4.jpg,Neuheit
"Kleine Süßwassernadel, Enneacampus ansorgii",39.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/86604/middle/Kleine-Suesswassernadel-Enneacampus-ansorgii.jpg,
"Kleiner Harlekinwels, Microglanis iheringi (Hummelwels)",6.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/86649/middle/kleiner-harlekinwels-Microglanis-iheringi-.jpg,Neuheit
"Kleiner Leuchtaugenbärbling, Rasbora dorsiocellata macrophthalma (Minifisch)",3.49,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/84134/middle/Rasbora-dorsiocellata-macrophthalma-12.jpg,
"Kleinmaul-Elektrowels, Malapterurus microstoma",9.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/102942/middle/Zwergzitterwels--Paradoxoglanis-caudivittatus-.jpg,Neuheit
"Kletterfisch, Anabas testudineus",19.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/84364/middle/Anabas-testudineus-kletterfisch.jpg,
"Kobalt-Sumatrabarbe, Barbus tetrazona",5.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/101241/middle/Barbus-tetrazona-Kobalt-13.jpg,
"Kobaltblauer Zebrabuntbarsch, Pseudotropheus zebra ""Cobalt Blue""",14.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/80306/middle/80306-Kobaltblauer-Zebrabuntbarsch-Cobalt-Blue.jpg,
"Koi Doitsu Platinum Ogon Butterfly, Cyprinus carpio, 7-10 cm (Kaltwasser)",8.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/86630/middle/Koi-Doitsu-Platinum-Ogon-Butterfly-Cyprinus-carpi_1.jpg,Neuheit
"Koi Guppy bunt, Poecilia reticulata ""Koi"", DNZ, Pärchen",13.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/86699/middle/Poecilia-wingei-Koi.jpg,Neuheit
"Koi Schwertträger rot-weiß (kohaku), Xiphophorus helleri",6.29,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/80108/middle/80108-Koi-Schwerttraeger-rot-weiss-Xiphophorus-helleri.jpg,
"Koi Schwertträger rot-weiß (tancho), Xiphophorus helleri",6.29,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/86783/middle/Koi-Schwerttraeger-rot-weiss-tancho--Xiphophorus-he.jpg,
"Koi Schwertträger tricolor (rot-weiß-schwarz), Xiphophorus helleri, 3-5 cm",6.29,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/80240/middle/Xiphophorus-helleri-14.jpg,
"Koi-Karpfen Kohaku, Cyprinus carpio, 7-10 cm (Kaltwasser)",17.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/82060/middle/82060-Cyprinus-carpio-Kohaku-FSWFT0003.jpg,
"Koi-Karpfen Sanke, Cyprinus carpio, 7-10 cm (Kaltwasser)",17.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/82059/middle/82059-Cyprinus-carpio-Sanke-FSWFT1648.jpg,
"Kolibrisalmler, Trochilocharax ornatus",10.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/101671/middle/Kolibrisalmler--Trochilocharax-ornatus-2.jpg,Neuheit
"Kongo Zwergbuntbarsch, Nanochromis teugelsi, 1 Paar",29.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/102990/middle/Kongo-Zwergbuntbarsch-Nanochromis-teugelsi-1-Paar-1.jpg,
"Kongo-Stachelaal, Mastacembelus cf. greshoffi (Kongo)",19.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/101921/middle/Kongo-Stachelaal-Mastacembelus-cf-greshoffi-Kongo-4.jpg,
"Kongo-Wildguppy, Poecilia sp. Congo Guppy, 10 Paare (20 Fische)",39.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/102960/middle/Kongo-Wildguppy-Poecilia-sp-Congo-Guppy-10-Paare-1.jpg,
"Kongocichlide, Nannochromis nudiceps",14.49,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/84991/middle/Kongocichlide-Nannochromis-nudiceps-1.jpg,
"Kopfbinden-Panzerwels, Corydoras melini",14.99,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/80131/middle/80131-Kopfbinden-Panzerwels--Corydoras-melini.jpg,
"Korallenplaty MIX, Xiphophorus maculatus",2.49,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/85086/middle/Xiphophorus-maculatus-Korallenplaty-Mix-20170.jpg,
"Korallenplaty Wagtail, Xiphophorus maculatus",2.49,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/85087/middle/Xiphophorus-maculatus-Korallenplaty-Wagtail-7.jpg,
"Kubakärpfling, Limia vittata",7.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/100550/middle/Kubakaerpfling-Limia-vittata-3.jpg,
"Kupferfleck-Panzerwels, Corydoras duplicareus",19.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/84147/middle/Corydoras-duplicareus.jpg,
"Kurznasiger Leierkugelfisch, Tetraodon leiurus",4.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/80100/middle/80100-Kurznasiger-Leierkugelfisch--Tetraodon-leiurus.jpg,
"Kyathitbärbling, Danio kyathit Fire Ring (Minifisch), DNZ",4.49,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/16399/middle/Danio-kyathit-Fire-Ring-11.jpg,
"Labidochromis hongi ""Red Top Schweden"", extra rot, DNZ",18.95,https://cdn02.plentymarkets.com/idwditcg5ajj/item/images/86288/middle/Labidochromis-hongi-schweden-Labidochromis-hongi-RE.jpg,Neuheit
